1015	TOUCH	NOKIA	500	NK C0 OH		 $230 	 $250 	 $-   
1016	DISPLAY	NOKIA	501	ASHA		 $200 	 $200 	 $400 
1017	TOUCH	NOKIA	501	ASHA		 $100 	 $100 	 $-   
1018	DISPLAY	NOKIA	503	NK P5A0L		 $150 	 $150 	 $-   
1019	TOUCH	NOKIA	503	NK C3 OH		 $130 	 $130 	 $-   
1020	DISPLAY + TOUCH	NOKIA	505	BB CURVE 505		 $950 	 $950 	 $1,350 
1021	FLEX	NOKIA	505	PROXIMIDAD		 $70 	 $75 	 $-   
1022	TAPA	NOKIA	505			 $80 	 $80 	 $-   
1023	VIDRIO	NOKIA	505			 $100 	 $120 	 $-   
1024	DISPLAY	NOKIA	510	LUMIA		 $330 	 $350 	 $-   
1025	TOUCH	NOKIA	510	LUMIA		 $230 	 $250 	 $-   
1026	CENTRO DE CARGA	NOKIA	520	520		 $20 	 $30 	 $-   
1027	DISPLAY	NOKIA	520	BB CURVE 520		 $160 	 $180 	 $500 
1028	TAPA	NOKIA	520			 $85 	 $100 	 $-   
1029	TOUCH	NOKIA	520	BB CURVE 520		 $150 	 $150 	 $400 
1030	DISPLAY + TOUCH	NOKIA	530	BB CURVE 530		 $480 	 $480 	
1031	TAPA	NOKIA	530	BB CURVE 530		 $80 	 $80 	
1032	TOUCH	NOKIA	530	NK C0 OH		 $190 	 $190 	 $-   
1033	CENTRO DE CARGA	NOKIA	532	532		 $20 	 $30 	
1034	DISPLAY	NOKIA	535	BB CURVE 535		 $300 	 $300 	 $600 
1035	TAPA	NOKIA	535	BB CURVE 535		 $100 	 $100 	 $200 
1036	TOUCH	NOKIA	535	BB CURVE 535		 $280 	 $280 	
1037	DISPLAY	NOKIA	603			 $280 	 $280 	 $-   
1038	TOUCH	NOKIA	603			 $230 	 $230 	 $-   
1039	CENTRO DE CARGA	NOKIA	610	610		 $20 	 $30 	 $-   
1040	DISPLAY	NOKIA	610			 $280 	 $280 	 $-   
1041	TOUCH	NOKIA	610	LUMIA		 $180 	 $200 	 $-   
1042	BUZZER	NOKIA	620	620		 $20 	 $25 	 $250 
1043	DISPLAY	NOKIA	620			 $480 	 $480 	 $-   
1044	TOUCH	NOKIA	620	BB CURVE 620		 $250 	 $250 	 $450 
1045	BATERIA	NOKIA	625			 $250 	 $250 	 $400 
1046	CENTRO DE CARGA	NOKIA	625	625		 $20 	 $30 	 $-   
1047	FLEX CENTRO DE CARGA	NOKIA	625	CENTRO DE CARGA		 $100 	 $100 	 $450 
1048	FLEX	NOKIA	625	ON/OFF		 $130 	 $130 	 $-   
1049	TAPA	NOKIA	625	BB CURVE 625		 $80 	 $100 	
1050	DISPLAY + TOUCH	NOKIA	625.1	BB CURVE 625.1		 $580 	 $580 	 $850 
1051	TOUCH	NOKIA	625.1	BB CURVE 625.1		 $250 	 $280 	 $450 
1052	BATERIA	NOKIA	630	BL-5H		 $150 	 $150 	 $250 
1053	DISPLAY + TOUCH	NOKIA	630	BB CURVE 630		 $580 	 $580 	
1054	TAPA	NOKIA	630	BB CURVE 630		 $80 	 $100 	
1055	LECTOR SIM	NOKIA	635	BB CURVE 635		 $25 	 $30 	
1056	BATERIA	NOKIA	640	BV-T5C		 $200 	 $230 	 $752 
1057	DISPLAY + TOUCH	NOKIA	640	BB CURVE 640		 $800 	 $850 	 $1,250 
1058	DISPLAY + TOUCH	NOKIA	640	640XL		 $950 	 $950 	 $1,400 
1059	CENTRO DE CARGA	NOKIA	710	LUMIA		 $20 	 $30 	 $250 
1060	DISPLAY	NOKIA	710	LUMIA		 $350 	 $350 	 $-   
1061	SPEAKER	NOKIA	710	LUMIA		 $30 	 $30 	 $-   
1062	TOUCH	NOKIA	710	LUMIA		 $200 	 $200 	 $-   
1063	DISPLAY + TOUCH	NOKIA	720	LUMIA		 $1,150 	 $1,200 	 $1,600 
1064	FLEX	NOKIA	720	MICROFONO		 $200 	 $230 	 $-   
1065	FLEX	NOKIA	720	START		 $130 	 $140 	 $-   
1066	CENTRO DE CARGA	NOKIA	800	800		 $20 	 $30 	 $-   
1067	CENTRO DE CARGA	NOKIA	800	800		 $20 	 $30 	 $-   
1068	DISPLAY + TOUCH	NOKIA	800	LUMIA		 $500 	 $500 	 $-   
1069	TOUCH	NOKIA	808			 $830 	 $850 	 $-   
1070	DISPLAY + TOUCH	NOKIA	820	BB CURVE 820		 $1,200 	 $1,200 	 $1,600 
1071	DISPLAY + TOUCH	NOKIA	900	BB CURVE 900		 $850 	 $850 	 $1,350 
1072	DISPLAY + TOUCH	NOKIA	920	BB CURVE 920		 $650 	 $680 	 $1,150 
1073	DISPLAY + TOUCH	NOKIA	925	BB CURVE 925		 $1,700 	 $1,700 	 $2,500 
1074	DISPLAY	NOKIA	1020	LUMIA		 $1,600 	 $1,600 	 $-   
1075	FLEX CENTRO DE CARGA	NOKIA	1020	CENTRO DE CARGA		 $60 	 $75 	 $-   
1076	DISPLAY + TOUCH	NOKIA	1320			 $1,900 	 $1,900 	 $2,400 
1077	FLEX CENTRO DE CARGA	NOKIA	1320	CENTRO DE CARGA		 $120 	 $120 	 $350 
1078	FLEX	NOKIA	2630			 $34 	 $39 	 $-   
1079	CARCASA	NOKIA	2680	2680		 $110 	 $130 	 $-   
1080	DISPLAY	NOKIA	2680			 $80 	 $80 	 $-   
1081	FLEX	NOKIA	2680			 $60 	 $60 	 $-   
1082	DISPLAY	NOKIA	2690			 $80 	 $80 	 $-   
1083	FLEX	NOKIA	2760			 $40 	 $40 	 $-   
1084	DISPLAY	NOKIA	3250			 $160 	 $160 	 $-   
1085	DISPLAY	NOKIA	3555			 $130 	 $140 	 $-   
1086	FLEX	NOKIA	3555			 $50 	 $60 	 $-   
1087	DISPLAY	NOKIA	5200			 $70 	 $80 	 $-   
1088	FLEX	NOKIA	5220			 $70 	 $80 	 $-   
1089	DISPLAY	NOKIA	5250			 $200 	 $200 	 $-   
1090	TOUCH	NOKIA	5250			 $130 	 $150 	 $-   
1091	BUZZER	NOKIA	5300	TYPE B		 $30 	 $30 	 $-   
1092	CENTRO DE CARGA	NOKIA	5300	5300		 $20 	 $30 	 $-   
1093	SPEAKER	NOKIA	5300			 $20 	 $20 	 $-   
1094	FLEX	NOKIA	5310			 $65 	 $70 	 $-   
1095	BUZZER	NOKIA	5530			 $30 	 $30 	 $-   
1096	CENTRO DE CARGA	NOKIA	5530			 $20 	 $30 	 $-   
1097	DISPLAY	NOKIA	5530			 $230 	 $230 	 $-   
1098	FLEX	NOKIA	5530	AUDIO		 $85 	 $100 	 $-   
1099	FLEX	NOKIA	5530	SPEAKER		 $115 	 $130 	 $-   
1100	PLUMA	NOKIA	5530			 $45 	 $50 	 $-   
1101	LECTOR SIM	NOKIA	5530			 $30 	 $40 	 $-   
1102	TOUCH	NOKIA	5530			 $90 	 $90 	 $-   
1103	BUZZER	NOKIA	5610			 $30 	 $30 	 $-   
1104	CENTRO DE CARGA	NOKIA	5610			 $20 	 $30 	 $-   
1105	FLEX	NOKIA	5700	JOYSTICK		 $80 	 $100 	 $-   
1106	DISPLAY	NOKIA	5800			 $150 	 $150 	 $-   
1107	PLUMA	NOKIA	5800			 $45 	 $50 	 $-   
1108	FLEX	NOKIA	6085			 $25 	 $30 	 $-   
1109	FLEX	NOKIA	6101			 $50 	 $60 	 $-   
1110	DISPLAY	NOKIA	6111			 $110 	 $130 	 $-   
1111	FLEX	NOKIA	6111			 $30 	 $35 	 $-   
1112	FLEX	NOKIA	6120	TECLADO		 $100 	 $100 	 $-   
1113	DISPLAY	NOKIA	6125			 $99 	 $99 	 $-   
1114	DISPLAY	NOKIA	6131			 $120 	 $120 	 $-   
1115	FLEX	NOKIA	6131			 $30 	 $35 	 $-   
1116	FLEX	NOKIA	6210			 $270 	 $290 	 $-   
1117	DISPLAY	NOKIA	6300		8600/6125/3120/6555/6500	 $115 	 $120 	 $-   
1118	FLEX	NOKIA	6555			 $70 	 $80 	 $-   
1119	MICROFONO	NOKIA	6555			 $50 	 $50 	 $-   
1120	DISPLAY	NOKIA	6700			 $150 	 $160 	 $-   
1121	FLEX	NOKIA	7020			 $85 	 $100 	 $-   
1122	DISPLAY	NOKIA	7230			 $160 	 $180 	 $-   
1123	FLEX	NOKIA	7230			 $100 	 $120 	 $-   
1124	DISPLAY	NOKIA	7610			 $250 	 $290 	 $-   
1125	DISPLAY	NOKIA	7610	SUPERNOVA		 $130 	 $130 	 $-   
1126	FLEX	NOKIA	7610	SLIDER		 $110 	 $140 	 $-   
1127	DISPLAY	NOKIA	1661/5030			 $80 	 $80 	 $-   
1128	DISPLAY	NOKIA	2660/2630			 $80 	 $80 	 $-   
1129	DISPLAY	NOKIA	3500/3110/3110C/3109			 $115 	 $130 	 $-   
1130	DISPLAY	NOKIA	5000/5220/5130			 $60 	 $70 	 $-   
1131	FLEX	NOKIA	5200/5300			 $30 	 $30 	 $-   
1132	MICROFONO	NOKIA	5300/6101			 $20 	 $20 	 $-   
1133	DISPLAY	NOKIA	5300/N7373			 $80 	 $80 	 $-   
1134	BUZZER	NOKIA	5310/5300	5310/5301		 $30 	 $30 	 $-   
1135	DISPLAY	NOKIA	5310/6125	BB CURVE 5310/6125		 $120 	 $120 	 $350 
1136	MICROFONO	NOKIA	5610/5310			 $20 	 $20 	 $-   
1137	SPEAKER	NOKIA	5610/5310/E65			 $30 	 $30 	 $-   
1138	TOUCH	NOKIA	5800/5233			 $130 	 $150 	 $-   
1139	DISPLAY	NOKIA	6600F			 $250 	 $280 	 $-   
1140	DISPLAY	NOKIA	6700S			 $130 	 $150 	 $-   
1141	FLEX	NOKIA	6700s	SLIDER		 $150 	 $150 	 $-   
1142	FLEX	NOKIA	7610S	ON/OFF		 $90 	 $100 	 $-   
1143	FLEX	NOKIA	7610S	ON/OFF		 $90 	 $120 	 $-   
1144	BATERIA	NOKIA	BL4B	BL4B		 $75 	 $75 	 $150 
1145	BATERIA	NOKIA	BL4C	BL4C		 $75 	 $75 	 $150 
1146	BATERIA	NOKIA	BL4CA	BL4CA		 $75 	 $75 	 $-   
1147	BATERIA	NOKIA	BL4CT	BL4CT		 $75 	 $75 	 $150 
1148	BATERIA	NOKIA	BL4D	BL4D		 $75 	 $75 	 $150 
1149	BATERIA	NOKIA	BL4S	BL4S		 $75 	 $75 	 $150 
1150	BATERIA	NOKIA	BL4U	BL4U		 $75 	 $75 	 $150 
1151	BATERIA	NOKIA	BL5B	BL5B		 $75 	 $75 	 $-   
1152	BATERIA	NOKIA	BL5BT	BL5BT		 $75 	 $75 	 $-   
1153	BATERIA	NOKIA	BL5C	BL5C		 $75 	 $75 	 $150 
1154	BATERIA	NOKIA	BL5CA	BL5CA		 $75 	 $75 	 $-   
1155	BATERIA	NOKIA	BL5CB	BL5CB		 $75 	 $75 	 $-   
1156	BATERIA	NOKIA	BL5CT	BL5CT		 $75 	 $75 	 $-   
1157	BATERIA	NOKIA	BL5F	BL5F		 $75 	 $75 	 $-   
1158	BATERIA	NOKIA	BL5J	BL5J		 $75 	 $75 	 $150 
1159	BATERIA	NOKIA	BL5K	BL5K		 $75 	 $75 	 $-   
1160	BATERIA	NOKIA	BL5X	BL5X		 $75 	 $75 	 $-   
1161	BATERIA	NOKIA	BL6C	BL6C		 $75 	 $75 	 $-   
1162	BATERIA	NOKIA	BL6F	BL6F		 $75 	 $75 	 $-   
1163	BATERIA	NOKIA	BL6P	BL6P		 $75 	 $75 	 $-   
1164	BATERIA	NOKIA	BP3L	BP3L		 $75 	 $75 	 $150 
1165	BATERIA	NOKIA	BP4L	BP4L		 $75 	 $75 	 $150 
1166	BATERIA	NOKIA	BP5M	BP5M		 $75 	 $75 	 $-   
1167	BATERIA	NOKIA	BP6M	BP6M		 $75 	 $75 	 $-   
1168	BATERIA	NOKIA	BP6MT	BP6MT		 $75 	 $75 	 $-   
1169	BATERIA	NOKIA	BP6X	BP6X		 $75 	 $75 	 $-   
1170	BATERIA	NOKIA	BV-5JW	LUMIA 800		 $250 	 $250 	 $400 
1171	DISPLAY	NOKIA	C1-01			 $90 	 $100 	 $-   
1172	TOUCH	NOKIA	C2-01			 $130 	 $150 	 $-   
1173	DISPLAY	NOKIA	C2-02			 $150 	 $180 	 $-   
1174	FLEX	NOKIA	C2-02			 $150 	 $170 	 $-   
1175	DISPLAY	NOKIA	C2-05			 $200 	 $200 	 $-   
1176	FLEX	NOKIA	C2-05	SLIDER		 $100 	 $120 	 $-   
1177	CARCASA	NOKIA	C3	C4		 $120 	 $120 	 $-   
1178	CONECTOR LCD	NOKIA	C3	C3		 $20 	 $20 	 $-   
1179	DISPLAY	NOKIA	C3		210	 $150 	 $150 	 $-   
1180	MICROFONO	NOKIA	C3			 $20 	 $20 	 $-   
1181	DISPLAY	NOKIA	C5			 $150 	 $160 	 $-   
1182	TOUCH	NOKIA	C5-03			 $180 	 $200 	 $-   
1183	DISPLAY	NOKIA	C6-01			 $400 	 $430 	 $-   
1184	FLEX	NOKIA	C6-01	MENU		 $120 	 $130 	 $-   
1185	TOUCH	NOKIA	C6-01			 $180 	 $180 	 $-   
1186	TAPA	NOKIA	C6806	Z ULTRA		 $160 	 $180 	
1187	DISPLAY	NOKIA	C7			 $160 	 $160 	 $-   
1188	FLEX	NOKIA	C7	SIM		 $70 	 $85 	 $-   
1189	TOUCH	NOKIA	C7			 $230 	 $250 	 $-   
1190	DISPLAY	NOKIA	E5			 $150 	 $150 	 $-   
1191	FLEX	NOKIA	E5	KEYBOARD		 $130 	 $150 	 $-   
1192	DISPLAY	NOKIA	E6			 $700 	 $750 	 $-   
1193	TOUCH	NOKIA	E6			 $300 	 $350 	 $-   
1194	CARCASA	NOKIA	E63	E64		 $120 	 $120 	 $-   
1195	DISPLAY	NOKIA	E63			 $140 	 $150 	 $-   
1196	FLEX	NOKIA	E63	KEYBOARD		 $130 	 $150 	 $-   
1197	LENS	NOKIA	E63			 $40 	 $50 	 $-   
1198	FLEX	NOKIA	E65			 $100 	 $120 	 $-   
1199	CENTRO DE CARGA	NOKIA	E7	E8		 $20 	 $30 	 $-   
1200	DISPLAY	NOKIA	E7			 $350 	 $350 	 $-   
1201	TOUCH	NOKIA	E7			 $230 	 $250 	 $-   
1202	DISPLAY	NOKIA	E71			 $190 	 $220 	 $-   
1203	FLEX	NOKIA	E71			 $130 	 $150 	 $-   
1204	LENS	NOKIA	E71			 $40 	 $50 	 $-   
1205	FLEX	NOKIA	E75	KEYBOARD		 $300 	 $330 	 $-   
1206	FLEX	NOKIA	E75	SLIDER		 $145 	 $160 	 $-   
1207	DISPLAY	NOKIA	N70			 $180 	 $200 	 $-   
1208	BUZZER	NOKIA	N73	N74		 $30 	 $30 	 $-   
1209	DISPLAY	NOKIA	N73			 $100 	 $100 	 $-   
1210	FLEX	NOKIA	N73	JOYSTICK TECLADO		 $65 	 $70 	 $-   
1211	DISPLAY	NOKIA	N75		/N76/N81/	 $130 	 $150 	 $-   
1212	FLEX	NOKIA	N75	KEYBOARD		 $130 	 $150 	 $-   
1213	FLEX	NOKIA	N75/N76			 $106 	 $116 	 $-   
1214	FLEX	NOKIA	N76			 $110 	 $130 	 $-   
1215	FLEX	NOKIA	N78			 $230 	 $250 	 $-   
1216	DISPLAY	NOKIA	N8			 $250 	 $280 	 $-   
1217	FLEX SENSOR	NOKIA	N8	SENSOR DE PROXIMIDAD		 $75 	 $75 	 $-   
1218	TOUCH	NOKIA	N8			 $160 	 $180 	 $-   
1219	FLEX SENSOR	NOKIA	N800	SENSOR DE PROXIMIDAD		 $100 	 $120 	 $-   
1220	FLEX	NOKIA	N81			 $100 	 $120 	 $-   
1221	DISPLAY	NOKIA	N82		N78/6210/N79/E66/E75/6790	 $160 	 $180 	 $-   
1222	FLEX	NOKIA	N82	KEYBOARD		 $100 	 $120 	 $-   
1223	CENTRO DE CARGA	NOKIA	N85	N85		 $20 	 $30 	 $-   
1224	DISPLAY	NOKIA	N85			 $200 	 $240 	 $-   
1225	FLEX	NOKIA	N85			 $100 	 $120 	 $-   
1226	FLEX	NOKIA	N85	8GB		 $100 	 $120 	 $-   
1227	FLEX	NOKIA	N86			 $100 	 $120 	 $-   
1228	LENS	NOKIA	N86			 $60 	 $70 	 $-   
1229	DISPLAY	NOKIA	N9	BB CURVE N9		 $1,000 	 $1,000 	 $1,400 
1230	FLEX SENSOR	NOKIA	N9	SENSOR DE PROXIMIDAD		 $100 	 $120 	 $-   
1231	DISPLAY	NOKIA	N900			 $650 	 $700 	 $-   
1232	DISPLAY	NOKIA	N95			 $100 	 $100 	 $-   
1233	DISPLAY	NOKIA	N95	N95 8GB		 $150 	 $160 	 $-   
1234	FLEX	NOKIA	N95			 $90 	 $90 	 $-   
1235	FLEX	NOKIA	N95	8GB		 $90 	 $90 	 $-   
1236	MICROFONO	NOKIA	N95/N97			 $25 	 $30 	 $-   
1237	DISPLAY	NOKIA	N96			 $200 	 $220 	 $-   
1238	FLEX	NOKIA	N96			 $300 	 $300 	 $-   
1239	CENTRO DE CARGA	NOKIA	N97	N97		 $20 	 $30 	 $-   
1240	DISPLAY	NOKIA	N97			 $160 	 $160 	 $-   
1241	FLEX	NOKIA	N97	LEX XNNO 		 $110 	 $130 	 $-   
1242	FLEX	NOKIA	N97	ON/OFF		 $60 	 $60 	 $-   
1243	FLEX	NOKIA	N97	TECLADO		 $120 	 $130 	 $-   
1244	TOUCH	NOKIA	N97	OUCH C7 OH		 $120 	 $120 	 $-   
1245	TOUCH	NOKIA	N97	N97 MINI		 $150 	 $150 	 $-   
1246	SIM HOLDER	NOKIA	NOKIA	620		 $50 	 $50 	 $-   
1247	BOTON	NOKIA	UNIVERSAL	UNIVERSAL		 $20 	 $20 	 $180 
1248	FLEX	NOKIA	X3			 $50 	 $50 	 $-   
1249	DISPLAY	NOKIA	X3/7020			 $130 	 $130 	 $-   
1250	DISPLAY	NOKIA	X3-02			 $160 	 $180 	 $-   
1251	FLEX	NOKIA	X3-02			 $130 	 $150 	 $-   
1252	TOUCH	NOKIA	X3-02			 $120 	 $130 	 $-   
1253	DISPLAY	NOKIA	X6			 $430 	 $480 	 $-   
1254	TOUCH	NOKIA	X6			 $150 	 $150 	 $-   
1255	DISPLAY	PALM	680	CENTRO		 $330 	 $350 	 $-   
1256	BATERIA	PALM	CENTRO	CENTRO		 $120 	 $120 	 $-   
1257	DISPLAY	PALM	PRE	PRE		 $900 	 $950 	 $-   
1258	BATERIA	PALM	TREO	TREO		 $120 	 $120 	 $-   
1259	HERRAMIENTA	PEGAMENTO	CINTA DOBLE CARA	CINTA ROJA		 $150 	 $150 	 $-   
1260	HERRAMIENTA	PEGAMENTO	PEGAMENTO UV	LOCA		 $400 	 $400 	 $-   
1261	HERRAMIENTA	PINZAS	611	BEST 611		 $75 	 $75 	 $-   
1262	HERRAMIENTA	PINZAS	VARIOS	PINZAS		 $80 	 $80 	 $-   
1263	HERRAMIENTAS	PLASTICAS	KIT 	KIT IPHONE 4		 $50 	 $60 	 $-   
1264	FILMINA	PRIVADA	GENERAL			 $30 	 $35 	 $-   
1265	FILMINA	PRIVADA	IPHONE			 $35 	 $40 	 $-   
1266	HERRAMINETA	PUA METALICA	PUA METALICA		SET 5 PIEZAS	 $60 	 $60 	 $-   
1267	RSIM	RSIM	9	RSIM 9		 $150 	 $150 	 $-   
1268	RSIM	RSIM	10	RSIM 10		 $250 	 $250 	 $-   
1269	LECTOR SIM	SAMSUNG	5310	BB CURVE 5310		 $30 	 $30 	
1270	BATERIA	SAMSUNG	5360	5361		 $75 	 $75 	 $150 
1271	DISPLAY	SAMSUNG	5800			 $350 	 $80 	 $-   
1272	MANOS LIBRES	SAMSUNG	3.5MM	MANOS LIBRES SAMSUNG		 $70 	 $70 	 $-   
1273	BATERIA	SAMSUNG	A3	A3		 $200 	 $200 	 $450 
1274	CAMARA FRONTAL	SAMSUNG	A3	FRONTAL		 $90 	 $100 	 $300 
1275	CAMARA TRASERA	SAMSUNG	A3	TRASERA		 $200 	 $200 	
1276	FLEX CENTRO DE CARGA	SAMSUNG	A3	CENTRO DE CARGA		 $130 	 $150 	 $450 
1277	TAPA	SAMSUNG	A3	A3		 $250 	 $250 	
1278	DISPLAY + TOUCH	SAMSUNG	A3	A3		 $1,680 	 $1,680 	 $2,100 
1279	BATERIA	SAMSUNG	A5	A5		 $200 	 $200 	 $450 
1280	CAMARA FRONTAL	SAMSUNG	A5	FRONTAL		 $90 	 $100 	 $300 
1281	FLEX CENTRO DE CARGA	SAMSUNG	A5	CENTRO DE CARGA		 $130 	 $150 	 $450 
1282	TAPA	SAMSUNG	A5	A5		 $250 	 $250 	
1283	DISPLAY + TOUCH	SAMSUNG	A5	A5		 $1,750 	 $1,750 	 $2,400 
1284	BATERIA	SAMSUNG	A736	A736		 $75 	 $75 	 $-   
1285	DISPLAY	SAMSUNG	A736			 $200 	 $230 	 $-   
1286	FLEX	SAMSUNG	A736			 $85 	 $100 	 $-   
1287	BATERIA	SAMSUNG	A767	A767		 $75 	 $75 	 $-   
1288	FLEX	SAMSUNG	A767			 $80 	 $90 	 $-   
1289	TOUCH	SAMSUNG	A867			 $150 	 $180 	 $-   
1290	DISPLAY	SAMSUNG	A877			 $200 	 $230 	 $-   
1291	FLEX	SAMSUNG	A877	SLIDER		 $80 	 $90 	 $-   
1292	TOUCH	SAMSUNG	A877			 $150 	 $180 	 $-   
1293	DISPLAY	SAMSUNG	B3210			 $260 	 $280 	 $-   
1294	DISPLAY	SAMSUNG	B3310	CORBY MATE	GT3310	 $150 	 $150 	 $-   
1295	DISPLAY	SAMSUNG	B3410			 $160 	 $180 	 $-   
1296	FLEX	SAMSUNG	B3410			 $60 	 $80 	 $-   
1297	TOUCH	SAMSUNG	B3410			 $160 	 $180 	 $-   
1298	DISPLAY	SAMSUNG	B5510			 $230 	 $250 	 $-   
1299	TOUCH	SAMSUNG	B5722			 $250 	 $280 	 $-   
1300	DISPLAY	SAMSUNG	B6520			 $180 	 $200 	 $-   
1301	DISPLAY	SAMSUNG	B7510			 $150 	 $150 	 $-   
1302	FLEX	SAMSUNG	B7510	KEYABORD		 $140 	 $160 	 $-   
1303	FLEX	SAMSUNG	B7510	SPEAKER		 $80 	 $90 	 $-   
1304	TOUCH	SAMSUNG	B7510			 $200 	 $220 	 $-   
1305	CENTRO DE CARGA	SAMSUNG	C115	C116		 $20 	 $30 	
1306	MICROFONO	SAMSUNG	C115			 $30 	 $30 	 $-   
1307	BATERIA	SAMSUNG	C180	C180		 $75 	 $75 	 $-   
1308	BATERIA	SAMSUNG	C3050	C3050		 $75 	 $75 	 $-   
1309	DISPLAY	SAMSUNG	C3050			 $50 	 $50 	 $-   
1310	FLEX	SAMSUNG	C3050			 $40 	 $50 	 $-   
1311	DISPLAY	SAMSUNG	C3200			 $130 	 $150 	 $-   
1312	DISPLAY	SAMSUNG	C3300			 $160 	 $160 	 $-   
1313	TOUCH	SAMSUNG	C3300			 $90 	 $90 	 $-   
1314	TOUCH	SAMSUNG	C3310	TIMBER		 $160 	 $160 	 $-   
1315	DISPLAY	SAMSUNG	C3510			 $150 	 $150 	 $-   
1316	TOUCH	SAMSUNG	C3510			 $160 	 $160 	 $-   
1317	BATERIA	SAMSUNG	D900	D901		 $75 	 $75 	 $-   
1318	DISPLAY	SAMSUNG	D900			 $50 	 $50 	 $-   
1319	FLEX	SAMSUNG	D900			 $50 	 $50 	 $-   
1320	DISPLAY	SAMSUNG	E215			 $50 	 $50 	 $-   
1321	FLEX	SAMSUNG	E215			 $50 	 $50 	 $-   
1322	DISPLAY	SAMSUNG	E2210			 $50 	 $50 	 $-   
1323	FLEX	SAMSUNG	E2210			 $70 	 $85 	 $-   
1324	BATERIA	SAMSUNG	E236			 $75 	 $75 	 $-   
1325	DISPLAY	SAMSUNG	E2530			 $50 	 $50 	 $-   
1326	FLEX	SAMSUNG	E2530			 $65 	 $65 	 $-   
1327	DISPLAY	SAMSUNG	E2550			 $50 	 $50 	 $-   
1328	FLEX	SAMSUNG	E2550			 $65 	 $75 	 $-   
1329	DISPLAY	SAMSUNG	E256	SAME PGA L		 $50 	 $50 	 $-   
1330	DISPLAY	SAMSUNG	E256	SAME256L PGA L	VERSION L	 $50 	 $50 	 $-   
1331	FLEX	SAMSUNG	E256			 $25 	 $30 	 $-   
1332	FLEX	SAMSUNG	E376			 $55 	 $65 	 $-   
1333	DISPLAY	SAMSUNG	E496	SAME PGA L		 $50 	 $50 	 $-   
1334	FLEX	SAMSUNG	E496			 $68 	 $76 	 $-   
1335	DISPLAY	SAMSUNG	E500	E5		 $2,150 	 $2,150 	
1336	FLEX CENTRO DE CARGA	SAMSUNG	E500	CENTRO DE CARGA		 $160 	 $160 	
1337	FLEX	SAMSUNG	E630	LEX X6S3 		 $40 	 $55 	 $-   
1338	DISPLAY	SAMSUNG	F250	SAMF PGA L		 $50 	 $50 	 $-   
1339	DISPLAY	SAMSUNG	F250	SAMF250L PGA L	VERSION L	 $50 	 $50 	 $-   
1340	FLEX	SAMSUNG	F250			 $50 	 $55 	 $-   
1341	DISPLAY	SAMSUNG	F275	SAMF PGA L		 $50 	 $50 	 $-   
1342	FLEX	SAMSUNG	F275			 $60 	 $70 	 $-   
1343	BATERIA	SAMSUNG	F480	F481		 $75 	 $75 	 $-   
1344	FLEX	SAMSUNG	F480			 $100 	 $120 	 $-   
1345	DISPLAY	SAMSUNG	F480L		F480E/F488L	 $100 	 $100 	 $-   
1346	TOUCH	SAMSUNG	F480L		F480E	 $75 	 $90 	 $-   
1347	DISPLAY	SAMSUNG	G313M	ACE 4 LITE		 $200 	 $220 	
1348	TOUCH	SAMSUNG	G313M	ACE 4 LITE		 $220 	 $240 	 $550 
1349	DISPLAY	SAMSUNG	G316M	ACE 4		 $280 	 $300 	
1350	DISPLAY	SAMSUNG	G318H	ACE 4 NEO		 $250 	 $280 	 $550 
1351	TOUCH	SAMSUNG	G318H	ACE 4 NEO		 $200 	 $230 	 $1,503 
1352	TOUCH	SAMSUNG	G350	CORE PLUS		 $220 	 $240 	 $550 
1353	TAPA	SAMSUNG	G355	CORE 2		 $100 	 $120 	 $250 
1354	BATERIA	SAMSUNG	G355M	G355M		 $100 	 $120 	 $250 
1355	DISPLAY	SAMSUNG	G355M	CORE 2		 $250 	 $250 	 $600 
1356	TOUCH	SAMSUNG	G355M	CORE 2		 $160 	 $180 	 $550 
1357	DISPLAY	SAMSUNG	G357	ACE STYLE		 $1,500 	 $1,500 	 $2,100 
1358	BATERIA	SAMSUNG	G360	G360	EB-BG360CBU	 $120 	 $120 	 $280 
1359	DISPLAY	SAMSUNG	G360	BB CURVE G360		 $220 	 $250 	 $550 
1360	BATERIA	SAMSUNG	G530	G530	EBBG530CB	 $100 	 $120 	 $-   
1361	BOTON HOME	SAMSUNG	G530	G530		 $30 	 $30 	
1362	CAMARA TRASERA	SAMSUNG	G530	GRAND PRIME		 $250 	 $250 	
1363	DISPLAY	SAMSUNG	G530	GRAND PRIME		 $230 	 $250 	 $600 
1364	LENS CAMARA TRASERA	SAMSUNG	G530	BB CURVE G530		 $30 	 $30 	 $250 
1365	MICROFONO	SAMSUNG	G530	GRAND PRIME		 $20 	 $25 	
1366	TAPA	SAMSUNG	G530	GRAND PRIME		 $100 	 $120 	 $250 
1367	TOUCH	SAMSUNG	G530	GRAND PRIME		 $250 	 $250 	 $850 
1368	FLEX SPEAKER	SAMSUNG	G530	GRAND PRIME		 $80 	 $80 	 $350 
1369	DISPLAY	SAMSUNG	G531H	GRAND PRIME LTE		 $230 	 $250 	 $600 
1370	CAMARA FRONTAL	SAMSUNG	G580	ALPHA		 $80 	 $80 	
1371	CAMARA TRASERA	SAMSUNG	G580	ALPHA		 $140 	 $140 	
